t,Dt,Pt,TCAP
t7543,5496.042174,2.102241676,1500
t7544,5353.371687,1.349848613,1500
t7545,6207.308107,1.707407659,1500
t7546,5665.443445,1.612436418,1500
t7547,5108.388344,1.972595292,1500
t7548,5513.965045,1.77879133,1500
t7549,6330.118804,1.629861573,1500
t7550,6503.594015,1.728426846,1500
t7551,6105.593333,1.448009675,1500
t7552,5661.584779,1.739407703,1500
t7553,5263.695479,2.197560797,1500
t7554,5521.599561,1.302538517,1500
t7555,4948.411226,1.982832882,1500
t7556,5896.004664,2.364130382,1500
t7557,5302.410591,1.542634214,1500
t7558,6077.938771,1.776858153,1500
t7559,6248.557718,1.751370748,1500
t7560,5736.547869,2.140365958,1500
t7561,5921.427261,2.033527247,1500
t7562,5547.246685,1.72169428,1500
t7563,6126.698763,1.257896597,1500
t7564,5789.004498,1.925668604,1500
t7565,6336.877793,1.828452546,1500
t7566,6748.216438,1.614563962,1500
t7567,5382.183037,1.492805371,1500
t7568,5506.285474,1.605047391,1500
t7569,5763.942426,1.820901676,1500
t7570,5837.88171,1.715036205,1500
t7571,6424.505363,2.192677967,1500
t7572,5744.727074,2.061559066,1500
t7573,6425.62588,2.244557407,1500
t7574,6603.377652,1.181974282,1500
t7575,6296.659077,1.879201059,1500
t7576,6001.462121,1.600585849,1500
t7577,5964.157824,2.035214638,1500
t7578,6825.760237,1.688800828,1500
t7579,6509.083808,1.35257863,1500
t7580,6649.610421,2.120063599,1500
t7581,6519.110243,2.071392177,1500
t7582,5202.650513,1.843494086,1500
t7583,6075.554699,1.770646049,1500
t7584,5833.112123,1.532578263,1500
t7585,5899.631668,2.399761335,1500
t7586,5605.723697,1.925892779,1500
t7587,6021.184969,1.618876998,1500
t7588,5957.594645,1.53931338,1500
t7589,6674.94074,1.816800253,1500
t7590,5426.254433,1.863802405,1500
t7591,6377.414764,1.490018383,1500
t7592,5932.955566,1.675097376,1500
t7593,5980.028923,2.007560368,1500
t7594,6117.439476,1.650662653,1500
t7595,6764.634763,1.245828178,1500
t7596,5637.693312,1.178013955,1500
t7597,6953.85412,1.091263364,1500
t7598,6305.056309,1.675316816,1500
t7599,6307.318385,2.045901486,1500
t7600,5224.857101,2.444809059,1500
t7601,6431.934185,2.117085552,1500
t7602,5563.484216,1.123391281,1500
t7603,6741.582455,2.175064249,1500
t7604,6935.358388,2.050536174,1500
t7605,5004.636531,1.82259041,1500
t7606,6494.450184,2.157540571,1500
t7607,5788.253416,2.194570763,1500
t7608,5590.151067,1.741114515,1500
t7609,5843.05441,1.684803409,1500
t7610,6401.466068,1.884532651,1500
t7611,5976.513826,2.434818439,1500
t7612,6377.157439,1.378976162,1500
t7613,6268.479713,2.074458314,1500
t7614,6464.081585,2.118246725,1500
t7615,6098.697423,1.650841064,1500
t7616,6214.604699,1.998633096,1500
t7617,5767.031042,2.175442103,1500
t7618,6080.931433,1.739266239,1500
t7619,6213.977813,1.696554884,1500
t7620,5100.761071,1.928796305,1500
t7621,4729.685435,2.074999581,1500
t7622,5987.943855,1.463664749,1500
t7623,6074.652717,2.250581655,1500
t7624,6253.542992,1.114872658,1500
t7625,6669.386585,1.893494288,1500
t7626,5869.01103,1.583041776,1500
t7627,5486.098979,1.827405003,1500
t7628,6280.320326,1.290007935,1500
t7629,5429.955082,1.929849015,1500
t7630,5850.002812,2.50847765,1500
t7631,6557.221406,2.503025668,1500
t7632,5829.362296,1.466288722,1500
t7633,6757.064998,2.193160263,1500
t7634,5829.14538,2.000146414,1500
t7635,6083.072023,1.466368409,1500
t7636,6043.00228,1.247150093,1500
t7637,5311.906508,1.424426587,1500
t7638,5747.158199,1.329600914,1500
t7639,6595.797412,1.161994639,1500
t7640,5545.237326,2.237084057,1500
t7641,6487.050244,1.698851369,1500
t7642,6545.969436,1.695880757,1500
t7643,6427.8152,2.174993028,1500
t7644,6006.832125,1.617117038,1500
t7645,5177.733597,0.993984191,1500
t7646,6032.007744,2.207536242,1500
t7647,6252.24508,1.019526752,1500
t7648,5676.503514,1.560140567,1500
t7649,6252.535799,2.57732523,1500
t7650,6393.175742,2.146324017,1500
t7651,5706.948615,2.453995774,1500
t7652,5802.464667,1.652960168,1500
t7653,6144.448415,1.736937625,1500
t7654,5672.003991,1.720571475,1500
t7655,5767.040711,2.04987389,1500
t7656,6263.770374,1.343838229,1500
t7657,5993.373385,1.472613674,1500
t7658,6633.137335,1.626907322,1500
t7659,6246.448919,1.18879361,1500
t7660,5688.988525,2.030265466,1500
t7661,6346.61084,1.592137577,1500
t7662,6060.980161,1.803909571,1500
t7663,5522.009121,1.425735012,1500
t7664,5533.263368,1.830440821,1500
t7665,5694.592308,1.742588815,1500
t7666,6379.119088,1.414547794,1500
t7667,5909.26989,1.496946662,1500
t7668,5414.40876,2.030210867,1500
t7669,6008.644641,1.876596757,1500
t7670,5841.728712,2.041536342,1500
t7671,5797.99296,1.917149118,1500
t7672,5303.217105,0.909965162,1500
t7673,5906.462359,1.893262095,1500
t7674,5733.781284,1.21690702,1500
t7675,5304.930465,2.164292602,1500
t7676,7397.606529,1.718395967,1500
t7677,6404.045395,1.653631685,1500
t7678,5603.238614,1.724610262,1500
t7679,6288.973912,1.448214878,1500
t7680,5996.144636,1.436919819,1500
t7681,6298.997132,1.679010089,1500
t7682,5917.93843,1.398663733,1500
t7683,6570.229757,1.475800747,1500
t7684,5058.135214,1.629134044,1500
t7685,5931.132514,1.624271039,1500
t7686,6246.176891,1.218564386,1500
t7687,6341.306122,1.404659091,1500
t7688,6317.041274,1.985825582,1500
t7689,6788.918862,1.996847938,1500
t7690,6319.015356,1.568220562,1500
t7691,6550.246115,1.962450854,1500
t7692,6251.581646,1.317944151,1500
t7693,5686.523885,1.584412778,1500
t7694,6255.832609,2.027709353,1500
t7695,5760.822041,1.866366591,1500
t7696,5083.658164,2.180926895,1500
t7697,6494.068636,1.652943039,1500
t7698,5164.064317,1.92791575,1500
t7699,6448.471602,1.574948635,1500
t7700,5574.078986,1.960570142,1500
t7701,5969.80584,1.809653133,1500
t7702,5415.4344,2.309083496,1500
t7703,6101.788028,1.860937322,1500
t7704,5144.324595,1.926312702,1500
t7705,5175.262307,1.568094534,1500
t7706,5870.532252,2.101333251,1500
t7707,6527.677525,1.0310504,1500
t7708,5919.275399,2.020758565,1500
t7709,6093.237642,1.966241608,1500
t7710,5716.229109,1.180379171,1500
t7711,6470.40195,1.681925358,1500
t7712,5945.264149,1.247362314,1500
t7713,6261.578866,2.4347265,1500
t7714,5585.471839,2.10134499,1500
t7715,5616.167849,1.867323404,1500
t7716,6121.714165,1.910624229,1500
t7717,7043.692996,1.98541905,1500
t7718,5803.241303,0.897783616,1500
t7719,6141.432557,1.724343013,1500
t7720,5742.494374,1.850346002,1500
t7721,6686.668976,1.949850813,1500
t7722,5795.25046,1.498483283,1500
t7723,5195.319338,1.599143906,1500
t7724,5699.100781,1.708432677,1500
t7725,6419.962178,2.32097011,1500
t7726,6012.793358,1.622336985,1500
t7727,5581.070313,1.834451213,1500
t7728,6268.733093,2.01325278,1500
t7729,6147.499831,1.471340422,1500
t7730,6682.007447,1.815506426,1500
t7731,6011.696731,1.320334651,1500
t7732,6260.715376,1.468648786,1500
t7733,5823.64641,1.602462894,1500
t7734,5664.734757,1.420030596,1500
t7735,6447.999429,1.07626053,1500
t7736,6548.832183,1.679357564,1500
t7737,6099.209927,1.414553242,1500
t7738,6112.103719,1.628143446,1500
t7739,6430.050874,1.20968448,1500
t7740,6477.772701,1.441619373,1500
t7741,5926.987382,1.531017139,1500
t7742,6955.785989,2.498927876,1500
t7743,6623.009124,2.492385344,1500
t7744,6745.64921,1.65908111,1500
t7745,6251.277843,1.6577718,1500
t7746,7036.961513,2.322454842,1500
t7747,6792.678124,2.297119706,1500
t7748,6617.893294,1.732079633,1500
t7749,6389.932727,1.111070421,1500
t7750,6426.931605,2.372433578,1500
t7751,5695.805573,2.381052827,1500
t7752,6141.409292,1.890538981,1500
t7753,6169.348089,2.246248313,1500
t7754,5582.241834,1.854338835,1500
t7755,6362.638258,1.50101064,1500
t7756,5702.190897,2.096472829,1500
t7757,6171.153115,1.487746647,1500
t7758,6276.092893,1.995785797,1500
t7759,6008.266185,1.880493871,1500
t7760,5775.828391,1.662701996,1500
t7761,5746.344372,1.924515009,1500
t7762,5520.051025,2.065981751,1500
t7763,6198.336117,1.736499291,1500
t7764,5949.470045,1.724783394,1500
t7765,6693.334533,2.227188631,1500
t7766,5776.9174,1.97734614,1500
t7767,5720.511126,1.768198656,1500
t7768,6047.412028,2.420478266,1500
t7769,6714.453609,2.139251313,1500
t7770,6397.714358,2.450964316,1500
t7771,5697.116806,2.176572533,1500
t7772,5379.848964,1.223787817,1500
t7773,6330.584624,1.791980514,1500
t7774,5761.322463,1.124381128,1500
t7775,6440.582797,1.40042756,1500
t7776,6048.450491,1.936195479,1500
t7777,6391.889057,1.76367285,1500
t7778,6567.248917,1.087300436,1500
t7779,6032.75466,1.509052294,1500
t7780,6327.797453,2.27962818,1500
t7781,6470.933344,1.650785014,1500
t7782,6344.511205,1.577731936,1500
t7783,6598.472157,1.905229328,1500
t7784,5985.378894,2.315150335,1500
t7785,6169.226349,1.554599125,1500
t7786,6287.88092,2.118746924,1500
t7787,6218.360831,1.373745748,1500
t7788,5632.813499,1.699352885,1500
t7789,5889.505149,2.338630774,1500
t7790,6069.622089,2.805581606,1500
t7791,6252.085831,1.646398372,1500
t7792,6991.00496,1.593641659,1500
t7793,6228.114779,1.601287255,1500
t7794,6556.894173,2.186967962,1500
t7795,6484.512528,1.557444209,1500
t7796,6037.100769,1.859159514,1500
t7797,7014.426256,1.530013685,1500
t7798,5416.814242,1.536977804,1500
t7799,6448.054672,1.825464365,1500
t7800,5525.995506,2.031434822,1500
t7801,5801.979317,2.581782435,1500
t7802,6600.18818,1.87256506,1500
t7803,5818.881473,2.034000522,1500
t7804,5782.045629,1.405240453,1500
t7805,6373.079445,2.079284235,1500
t7806,6106.757115,2.128326956,1500
t7807,5429.997115,1.968399468,1500
t7808,4800.061462,1.791513549,1500
t7809,5893.287596,1.996532781,1500
t7810,6017.965113,1.956012995,1500
t7811,6222.631161,1.868743274,1500
t7812,6342.598247,1.460852172,1500
t7813,6323.959818,1.864958448,1500
t7814,5972.413058,1.737776891,1500
t7815,6125.196596,1.180240666,1500
t7816,5902.496155,1.539400714,1500
t7817,5827.642541,1.993841875,1500
t7818,5921.429486,1.840870603,1500
t7819,5423.994774,1.522824643,1500
t7820,6021.027684,1.725152126,1500
t7821,5715.867823,1.476264981,1500
t7822,5219.829308,1.477358461,1500
t7823,5616.275008,1.990492681,1500
t7824,5177.403825,1.628859153,1500
t7825,5860.793833,1.776013299,1500
t7826,5217.727119,1.167298064,1500
t7827,6235.853669,1.40968614,1500
t7828,7016.22623,1.136587904,1500
t7829,5434.521883,1.601216427,1500
t7830,6175.866967,2.287745486,1500
t7831,6227.558521,2.074413421,1500
t7832,5519.997668,1.983235283,1500
t7833,6802.747992,2.155413816,1500
t7834,6085.990852,2.189192111,1500
t7835,6162.7893,1.15599875,1500
t7836,6412.003299,1.660587904,1500
t7837,5695.505196,1.793397927,1500
t7838,5835.00154,1.394983683,1500
t7839,5762.764896,1.718590818,1500
t7840,5877.821553,1.420936008,1500
t7841,5794.898625,2.13422959,1500
t7842,5651.633432,1.314228437,1500
t7843,6167.557206,2.008641794,1500
t7844,5259.779234,1.759015001,1500
t7845,5421.969652,1.595211776,1500
t7846,5497.314907,2.116177531,1500
t7847,5713.413488,1.620085525,1500
t7848,5555.12378,1.974372092,1500
t7849,5358.689586,1.789022642,1500
t7850,6386.485471,1.294345134,1500
t7851,6746.904733,1.899935924,1500
t7852,6450.306674,0.84740346,1500
t7853,5810.384444,1.677498716,1500
t7854,5690.763563,1.501780836,1500
t7855,5384.233075,1.742552691,1500
t7856,5602.701355,2.036566678,1500
t7857,5265.954456,1.608466092,1500
t7858,6295.204885,2.025381712,1500
t7859,5764.980057,1.65746749,1500
t7860,6164.532744,1.491232409,1500
t7861,6179.91752,1.731189622,1500
t7862,5913.016659,2.067202104,1500
t7863,5670.51902,2.250818728,1500
t7864,5539.553877,1.254683235,1500
t7865,5200.727343,2.328952986,1500
t7866,5674.041577,1.659261771,1500
t7867,6244.881962,1.708638754,1500
t7868,6775.756428,1.43509555,1500
t7869,5325.288285,1.23599658,1500
t7870,6165.83211,1.759678101,1500
t7871,5952.940586,0.959520481,1500
t7872,5845.941381,1.939398294,1500
t7873,5642.479537,1.899481303,1500
t7874,5930.192621,2.212669451,1500
t7875,5781.920449,2.304184792,1500
t7876,6716.500211,1.705810749,1500
t7877,5887.0915,1.171366961,1500
t7878,4994.982116,1.297919459,1500
t7879,5749.825337,1.412353787,1500
t7880,5852.955616,1.405563784,1500
t7881,5482.279004,2.109195097,1500
t7882,5660.248576,1.548385005,1500
t7883,6436.09144,2.0289685,1500
t7884,5708.293877,1.779740684,1500
t7885,5711.760617,1.710052274,1500
t7886,6410.855271,1.892857012,1500
t7887,6088.389525,1.585205961,1500
t7888,6371.003504,1.420635214,1500
t7889,6109.147779,2.431445567,1500
t7890,6482.716296,2.08574047,1500
t7891,6007.115281,1.864845799,1500
t7892,6572.166744,1.646425671,1500
t7893,6342.309714,1.639265525,1500
t7894,6795.447136,2.601054102,1500
t7895,5773.209533,2.365903705,1500
t7896,6223.064408,1.81785704,1500
t7897,6308.953548,2.112383532,1500
t7898,6570.404003,1.302646213,1500
t7899,5920.028431,1.259171246,1500
t7900,6886.441217,1.639827809,1500
t7901,5582.95357,1.987125664,1500
t7902,5533.613987,1.563947231,1500
t7903,5672.929912,1.887609537,1500
t7904,6517.396228,1.553539457,1500
t7905,6636.587555,1.866332824,1500
t7906,5908.086955,1.601875423,1500
t7907,5367.745206,1.64923623,1500
t7908,5954.98543,2.099424333,1500
t7909,6151.764005,1.724390836,1500
t7910,6622.098602,1.586553582,1500
t7911,5265.612523,1.588811938,1500
t7912,6020.99574,1.400443787,1500
t7913,5769.50601,1.241300127,1500
t7914,6002.842248,2.050747477,1500
t7915,5789.307306,2.528748234,1500
t7916,6226.932357,2.156316751,1500
t7917,5998.007568,1.698074855,1500
t7918,6511.468452,1.329297721,1500
t7919,5741.544021,1.691399099,1500
t7920,5699.833788,1.886517036,1500
t7921,6738.648964,1.589802255,1500
t7922,6053.713298,1.844297111,1500
t7923,5640.597356,1.632475945,1500
t7924,6122.51842,1.531795985,1500
t7925,6739.023946,1.821329679,1500
t7926,6376.959435,2.059031246,1500
t7927,6689.281313,2.51701268,1500
t7928,6115.565866,2.235134575,1500
t7929,5740.545254,1.880103468,1500
t7930,6459.392883,1.724906331,1500
t7931,5632.913545,2.326131179,1500
t7932,6053.351716,2.553616206,1500
t7933,5891.84166,1.762283892,1500
t7934,5491.695101,2.074704899,1500
t7935,6168.642961,1.908020613,1500
t7936,5009.670824,1.500710717,1500
t7937,5800.30467,1.79217804,1500
t7938,6141.182663,1.837265913,1500
t7939,5834.793963,1.024203171,1500
t7940,5419.301127,1.466137363,1500
t7941,6508.1449,2.090814071,1500
t7942,6579.206675,1.522947928,1500
t7943,5977.387945,1.641726867,1500
t7944,5537.687558,2.066924397,1500
t7945,5936.818012,1.216606358,1500
t7946,6050.169887,1.556385442,1500
t7947,5823.932008,1.709706623,1500
t7948,5544.736462,2.498378325,1500
t7949,5638.671869,1.640321736,1500
t7950,5634.732114,1.801018548,1500
t7951,6851.015808,2.469559562,1500
t7952,6217.715402,1.237036169,1500
t7953,6200.152538,1.554840876,1500
t7954,6560.677889,1.707410042,1500
t7955,6742.309924,1.486817863,1500
t7956,6017.395015,1.744357974,1500
t7957,6387.46142,1.459891357,1500
t7958,6180.887663,2.373089441,1500
t7959,5608.172418,0.854030193,1500
t7960,5786.289313,2.171442725,1500
t7961,6427.728413,1.9119425,1500
t7962,5498.298077,1.605056665,1500
t7963,5535.987564,2.129790365,1500
t7964,5407.244314,2.141865689,1500
t7965,5420.683045,1.936751341,1500
t7966,5771.113032,1.798604332,1500
t7967,5839.726518,2.183365868,1500
t7968,5809.319185,0.97286133,1500
t7969,6623.924136,1.147758063,1500
t7970,6314.294169,1.847091187,1500
t7971,5874.987663,1.748384748,1500
t7972,6566.690861,1.466545185,1500
t7973,6218.094882,1.712175958,1500
t7974,6549.392022,2.468803986,1500
t7975,6004.131885,1.910803726,1500
t7976,5708.24205,1.755043881,1500
t7977,5978.572235,2.320084693,1500
t7978,5893.437303,2.102538775,1500
t7979,6251.511916,1.634152593,1500
t7980,6015.249333,1.535102018,1500
t7981,6430.506961,2.498155175,1500
t7982,6070.576898,1.334006783,1500
t7983,6475.188544,1.572374467,1500
t7984,6339.151323,2.286944118,1500
t7985,5800.595376,1.7176191,1500
t7986,5628.615837,1.28186321,1500
t7987,5728.969616,1.873150434,1500
t7988,6682.337083,2.182568528,1500
t7989,6290.241087,1.581790536,1500
t7990,5884.82438,2.211017313,1500
t7991,6440.286264,1.990224441,1500
t7992,5774.099876,1.747695062,1500
t7993,5484.273291,2.692382773,1500
t7994,5648.760933,1.649229577,1500
t7995,6365.445413,1.893091662,1500
t7996,6208.273435,1.685279076,1500
t7997,6589.662057,1.340759764,1500
t7998,5814.935255,1.70591943,1500
t7999,4677.344161,1.913251441,1500
t8000,5810.262673,1.357766645,1500
t8001,6584.197236,2.562044129,1500
t8002,5919.15101,1.70466079,1500
t8003,5149.640923,2.263106928,1500
t8004,6653.468101,2.044344845,1500
t8005,6449.32429,1.842435995,1500
t8006,7287.584426,1.775700921,1500
t8007,6864.038215,1.600314605,1500
t8008,5529.360419,1.988337852,1500
t8009,6320.489029,2.455827321,1500
t8010,6148.414789,1.74643716,1500
t8011,5682.565059,1.767562992,1500
t8012,5731.33821,1.767580972,1500
t8013,6258.10877,1.496104542,1500
t8014,5432.514829,2.265362765,1500
t8015,6560.536624,2.592952101,1500
t8016,5253.713054,2.034322882,1500
t8017,6061.035584,1.060952524,1500
t8018,6045.767816,2.678981073,1500
t8019,6141.645466,2.25127553,1500
t8020,6187.267528,2.178569934,1500
t8021,6158.634333,1.317364854,1500
t8022,5632.712123,2.673025574,1500
t8023,6572.093639,1.870616769,1500
t8024,5627.632819,1.763876821,1500
t8025,5975.19926,1.882737859,1500
t8026,5882.886171,3.148833598,1500
t8027,5886.715986,1.454054999,1500
t8028,7525.440361,1.143975241,1500
t8029,6129.181106,1.885669001,1500
t8030,5398.894381,1.717478639,1500
t8031,6063.664487,1.931972065,1500
t8032,5807.105671,1.974817115,1500
t8033,5467.862892,1.561685492,1500
t8034,5424.289981,1.279347319,1500
t8035,6103.732884,1.825559853,1500
t8036,5733.396161,2.0731233,1500
t8037,5265.106231,1.607595931,1500
t8038,4983.572421,1.695825112,1500
t8039,6144.134855,2.194376474,1500
t8040,5236.471343,1.993890869,1500
t8041,5606.311421,1.588976257,1500
t8042,6711.532236,1.667421242,1500
t8043,5313.915157,2.469931909,1500
t8044,5389.349625,1.428802074,1500
t8045,6431.958715,1.642405618,1500
t8046,6115.525352,1.837533275,1500
t8047,6844.673622,0.944339172,1500
t8048,6525.352616,2.087135748,1500
t8049,6665.744489,1.442474923,1500
t8050,6506.184093,2.443072147,1500
t8051,5964.473611,1.075359118,1500
t8052,5251.501026,1.673231251,1500
t8053,6391.944195,1.989978314,1500
t8054,5574.668685,1.709904306,1500
t8055,7223.662357,0.997077239,1500
t8056,5691.842946,1.075296934,1500
t8057,6370.679471,1.518832007,1500
t8058,6071.948445,1.255357136,1500
t8059,6588.280654,2.577904274,1500
t8060,5656.3496,1.294994133,1500
t8061,5793.648368,1.199917619,1500
t8062,6576.139286,1.430644153,1500
t8063,5851.973025,1.371180326,1500
t8064,5221.272305,1.256726971,1500
t8065,5415.124865,1.957486265,1500
t8066,6646.398549,2.009556255,1500
t8067,5740.538755,1.128599573,1500
t8068,6299.583625,1.640431006,1500
t8069,6825.620441,2.125314873,1500
t8070,5190.206932,1.566834564,1500
t8071,5353.594399,1.261178915,1500
t8072,6174.903607,1.849421479,1500
t8073,5637.055447,2.055349784,1500
t8074,5772.82289,0.893358353,1500
t8075,5877.391056,1.930749166,1500
t8076,6725.730377,1.332621718,1500
t8077,5939.772845,1.827241312,1500
t8078,5965.619998,1.237931052,1500
t8079,5683.964077,2.004283164,1500
t8080,6669.515247,1.629003781,1500
t8081,6230.683153,1.15234635,1500
t8082,5310.88013,1.690339326,1500
t8083,5236.912327,1.813315504,1500
t8084,6006.882996,1.430429373,1500
t8085,5353.225999,2.630886396,1500
t8086,5880.57641,1.597876546,1500
t8087,5833.818025,2.11241988,1500
t8088,6060.450094,2.126575407,1500
t8089,5185.792682,2.695196919,1500
t8090,5519.478033,1.935903458,1500
t8091,6524.733546,1.877067116,1500
t8092,6601.020074,1.670663947,1500
t8093,6247.23038,1.936116034,1500
t8094,6409.714224,2.598323028,1500
t8095,5654.639114,1.842011209,1500
t8096,6458.102624,2.22376344,1500
t8097,6482.079317,1.506308775,1500
t8098,6150.226148,1.780384211,1500
t8099,6180.644767,1.371231174,1500
t8100,5712.225535,1.22386389,1500
t8101,6075.785529,2.252549183,1500
